video_id,creator_id,archetype,niche_category,publish_date,video_length_mins,views,retention_rate,ctr,rpm,revenue
102713,1446,Viral Spike Chasers,DIY & Craft Tutorials,2024-06-09,11.4,1952,18.36,8.45,2.08,4.06
39361,2406,Consistent Volume Builders,DIY & Craft Tutorials,2024-04-26,14.9,524,34.14,3.15,2.18,1.14
15000,2430,Consistent Volume Builders,Lifestyle,2024-05-20,11.7,508,36.67,4.09,3.26,1.65
99053,1983,Consistent Volume Builders,Food & Cooking,2024-05-27,15.2,1006,27.61,5.15,3.9,3.93
48814,1463,Viral Spike Chasers,Lifestyle,2024-05-22,1.0,563,25.01,4.84,1.66,0.94
72720,2316,Consistent Volume Builders,DIY & Craft Tutorials,2024-04-25,8.3,170,30.43,3.08,4.06,0.69
25019,2047,Consistent Volume Builders,Travel,2024-06-01,13.7,922,29.71,3.89,1.42,1.31
30734,2633,Consistent Volume Builders,Travel,2024-06-05,9.7,166,24.14,5.82,2.73,0.45
9459,2528,Consistent Volume Builders,Food & Cooking,2024-05-04,10.2,84,30.35,6.26,2.01,0.17
56429,2652,Consistent Volume Builders,Lifestyle,2024-04-23,6.9,88,36.29,3.83,1.66,0.15
5436,1179,Viral Spike Chasers,Tech Deep-Dive Reviews,2024-06-12,4.6,4014,17.2,9.63,1.44,5.78
42494,2150,Consistent Volume Builders,Gaming,2024-04-17,8.2,204,24.95,5.61,3.84,0.78
11348,2239,Consistent Volume Builders,Food & Cooking,2024-04-22,12.4,116,24.19,8.17,3.07,0.36
44079,1867,Consistent Volume Builders,Gaming,2024-04-04,12.1,282,36.7,5.7,2.39,0.68
36831,122,Subscriber Giants,DIY & Craft Tutorials,2024-05-08,18.8,23200,31.52,8.13,4.87,112.97
68287,54,Subscriber Giants,Personal Finance,2024-06-29,4.4,7715,39.59,7.57,3.87,29.88
25834,372,High-Retention Niche Specialists,Education / Test Prep,2024-04-21,25.5,2636,40.27,8.32,1.62,4.26
11807,2568,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-02,10.4,901,45.7,5.72,2.64,2.38
37741,1447,Viral Spike Chasers,Lifestyle,2024-05-19,4.5,1178,31.24,9.11,2.36,2.78
38018,1658,Consistent Volume Builders,Travel,2024-04-26,10.9,122,53.59,2.08,2.62,0.32
54200,2233,Consistent Volume Builders,Personal Finance,2024-06-24,9.8,741,37.23,6.41,2.68,1.99
107353,2605,Consistent Volume Builders,Food & Cooking,2024-06-23,10.8,1238,38.84,4.82,3.14,3.88
93637,1493,Viral Spike Chasers,Entertainment,2024-06-05,10.8,1215,33.73,9.57,2.94,3.58
55078,2410,Consistent Volume Builders,Travel,2024-05-07,8.4,154,25.49,5.57,2.78,0.43
37468,1619,Consistent Volume Builders,Entertainment,2024-04-16,6.3,104,29.23,5.41,2.14,0.22
22404,2409,Consistent Volume Builders,Food & Cooking,2024-05-03,7.8,324,38.62,3.94,2.8,0.91
83223,1762,Consistent Volume Builders,Lifestyle,2024-05-21,7.4,920,31.41,4.6,2.04,1.88
32826,2367,Consistent Volume Builders,Lifestyle,2024-06-28,8.6,134,38.24,5.2,2.19,0.29
57775,133,Subscriber Giants,Tech Deep-Dive Reviews,2024-04-18,20.3,18882,39.95,5.82,3.39,64.07
46846,2260,Consistent Volume Builders,Tech Deep-Dive Reviews,2024-05-18,6.4,53,25.18,3.64,2.07,0.11
54028,2285,Consistent Volume Builders,DIY & Craft Tutorials,2024-06-12,12.3,136,40.01,2.95,2.32,0.31
39649,2005,Consistent Volume Builders,Travel,2024-06-28,8.4,52,45.19,6.35,2.1,0.11
10382,681,High-Retention Niche Specialists,Health & Fitness Coaching,2024-04-18,24.2,328,32.49,6.08,1.1,0.36
75889,1087,Viral Spike Chasers,Lifestyle,2024-04-23,0.5,1064,24.13,8.78,1.88,2.0
14125,1573,Consistent Volume Builders,Food & Cooking,2024-06-29,11.0,195,28.69,4.44,2.63,0.51
43984,1942,Consistent Volume Builders,Food & Cooking,2024-06-04,12.2,1472,37.38,6.9,3.96,5.82
64879,886,High-Retention Niche Specialists,Education / Test Prep,2024-06-21,15.3,15994,76.56,4.46,1.68,26.86
38671,1469,Viral Spike Chasers,Lifestyle,2024-06-21,1.4,593,22.07,8.04,1.19,0.7
102821,587,High-Retention Niche Specialists,Gaming,2024-04-25,19.4,2671,60.67,6.78,1.73,4.63
47404,554,High-Retention Niche Specialists,Lifestyle,2024-04-04,9.2,1323,42.6,5.0,1.66,2.19
32379,1508,Viral Spike Chasers,Lifestyle,2024-05-22,3.7,1411,20.21,11.44,2.12,2.99
63005,2612,Consistent Volume Builders,Education / Test Prep,2024-06-07,5.5,145,35.28,5.24,1.93,0.28
56232,1240,Viral Spike Chasers,Tech Deep-Dive Reviews,2024-06-17,2.8,4232,25.56,7.76,2.1,8.88
53820,2133,Consistent Volume Builders,Food & Cooking,2024-04-09,11.6,455,26.33,4.7,3.16,1.44
111494,2062,Consistent Volume Builders,Personal Finance,2024-05-06,9.9,377,35.52,3.34,3.52,1.33
603,2132,Consistent Volume Builders,Lifestyle,2024-05-31,6.9,199,33.28,7.26,3.22,0.64
50846,2128,Consistent Volume Builders,Travel,2024-06-09,14.0,718,38.06,5.49,3.98,2.86
43556,2226,Consistent Volume Builders,Health & Fitness Coaching,2024-05-09,6.2,569,23.34,4.91,2.43,1.38
43164,253,Subscriber Giants,Personal Finance,2024-06-20,14.0,20136,50.8,5.0,4.64,93.52
89050,2153,Consistent Volume Builders,Lifestyle,2024-04-24,8.0,414,35.94,5.55,3.69,1.53
50237,1607,Consistent Volume Builders,Lifestyle,2024-05-26,3.8,40,32.6,3.88,2.05,0.08
74649,3535,Emerging Dabblers,Food & Cooking,2024-04-17,21.5,19,22.69,2.2,1.33,0.03
7684,2462,Consistent Volume Builders,Travel,2024-05-30,8.0,51,39.78,3.22,1.05,0.05
10400,264,Subscriber Giants,Entertainment,2024-04-03,15.3,7774,32.71,7.11,4.05,31.52
23017,713,High-Retention Niche Specialists,Health & Fitness Coaching,2024-05-19,12.1,596,51.9,4.43,1.36,0.81
110197,2768,Emerging Dabblers,DIY & Craft Tutorials,2024-04-11,0.5,288,26.97,4.66,1.6,0.46
55343,1382,Viral Spike Chasers,Lifestyle,2024-05-22,9.4,1081,19.41,8.46,2.6,2.82
113087,1239,Viral Spike Chasers,Lifestyle,2024-05-31,5.1,4927,22.79,5.33,0.94,4.61
18318,2358,Consistent Volume Builders,Food & Cooking,2024-04-02,9.1,817,38.86,3.51,1.77,1.45
23349,424,High-Retention Niche Specialists,Education / Test Prep,2024-06-16,34.0,267,47.2,6.43,1.27,0.34
14728,762,High-Retention Niche Specialists,Health & Fitness Coaching,2024-04-04,14.0,120,50.22,4.83,1.26,0.15
104372,1735,Consistent Volume Builders,Travel,2024-06-09,10.6,1944,25.9,6.0,2.72,5.28
83286,1306,Viral Spike Chasers,Lifestyle,2024-06-22,7.7,1359,15.11,5.34,2.37,3.22
13911,1599,Consistent Volume Builders,Food & Cooking,2024-06-01,9.2,203,31.48,3.53,2.44,0.5
24125,3383,Emerging Dabblers,Education / Test Prep,2024-05-23,8.4,10,17.72,2.44,1.31,0.01
101463,2075,Consistent Volume Builders,Personal Finance,2024-04-18,12.7,228,27.38,4.14,3.11,0.71
108168,1882,Consistent Volume Builders,Education / Test Prep,2024-04-26,8.5,1081,27.93,5.9,3.8,4.1
95581,1192,Viral Spike Chasers,Personal Finance,2024-04-26,11.2,800,12.06,10.03,1.13,0.91
23000,284,Subscriber Giants,Entertainment,2024-06-09,15.3,10317,36.18,4.61,4.92,50.73
39554,232,Subscriber Giants,Tech Deep-Dive Reviews,2024-06-12,17.5,6243,33.83,7.57,4.08,25.44
45486,2542,Consistent Volume Builders,Food & Cooking,2024-05-19,2.2,240,38.17,5.3,1.43,0.34
113143,2170,Consistent Volume Builders,DIY & Craft Tutorials,2024-04-30,7.1,889,33.3,5.0,3.77,3.35
66063,2697,Consistent Volume Builders,Food & Cooking,2024-05-24,5.8,287,27.49,4.67,2.48,0.71
51493,715,High-Retention Niche Specialists,Health & Fitness Coaching,2024-04-16,23.7,434,51.01,4.84,1.57,0.68
91243,2221,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-20,15.8,159,30.75,3.22,3.47,0.55
51267,2373,Consistent Volume Builders,Tech Deep-Dive Reviews,2024-05-28,5.2,87,34.89,6.81,2.32,0.2
22219,1872,Consistent Volume Builders,Lifestyle,2024-04-03,11.0,545,28.9,5.67,2.25,1.22
47298,1727,Consistent Volume Builders,Tech Deep-Dive Reviews,2024-06-17,9.0,80,41.6,4.53,2.56,0.2
62479,2299,Consistent Volume Builders,DIY & Craft Tutorials,2024-04-08,14.4,164,27.07,3.41,2.82,0.46
39257,1617,Consistent Volume Builders,Gaming,2024-04-11,11.5,172,22.61,5.96,0.6,0.1
50858,2128,Consistent Volume Builders,Travel,2024-06-25,10.8,259,35.02,6.19,3.63,0.94
83505,623,High-Retention Niche Specialists,Education / Test Prep,2024-05-03,10.3,2256,67.67,5.22,1.9,4.29
86498,43,Subscriber Giants,Tech Deep-Dive Reviews,2024-04-15,14.6,15121,22.89,3.26,5.63,85.07
28510,2149,Consistent Volume Builders,DIY & Craft Tutorials,2024-06-06,8.6,575,35.98,5.52,2.62,1.51
105988,1292,Viral Spike Chasers,Travel,2024-04-13,8.58,682,32.33,7.56,2.44,1.66
80400,1909,Consistent Volume Builders,Food & Cooking,2024-06-28,5.0,265,31.25,5.06,2.5,0.66
95571,1192,Viral Spike Chasers,Personal Finance,2024-04-05,8.8,1822,13.76,8.3,0.91,1.65
68053,1777,Consistent Volume Builders,DIY & Craft Tutorials,2024-04-15,2.0,348,40.75,4.48,2.1,0.73
9476,2528,Consistent Volume Builders,Food & Cooking,2024-05-23,10.5,76,30.59,6.55,2.17,0.17
39715,2651,Consistent Volume Builders,Personal Finance,2024-06-15,7.4,467,35.47,4.82,3.67,1.71
60327,755,High-Retention Niche Specialists,Tech Deep-Dive Reviews,2024-05-23,19.8,537,56.72,4.11,1.15,0.62
41276,2742,Consistent Volume Builders,DIY & Craft Tutorials,2024-04-04,16.6,218,41.39,4.38,3.08,0.67
67987,2402,Consistent Volume Builders,Personal Finance,2024-06-16,11.8,156,26.14,4.51,2.83,0.44
33015,1214,Viral Spike Chasers,Gaming,2024-05-21,11.1,3631,18.14,8.87,2.98,10.83
22718,3190,Emerging Dabblers,Lifestyle,2024-05-09,14.7,1263,19.94,4.47,2.09,2.64
78965,2036,Consistent Volume Builders,DIY & Craft Tutorials,2024-04-29,14.7,1793,39.45,5.38,1.47,2.64
78179,2372,Consistent Volume Builders,Lifestyle,2024-06-04,6.5,155,37.18,4.87,2.93,0.45
65239,2261,Consistent Volume Builders,Food & Cooking,2024-05-21,7.2,492,38.42,5.06,2.38,1.17
14370,2628,Consistent Volume Builders,Travel,2024-05-06,11.9,267,21.41,7.0,2.26,0.6
41303,2742,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-28,15.3,245,44.74,5.26,2.59,0.63
47304,1727,Consistent Volume Builders,Tech Deep-Dive Reviews,2024-06-29,8.5,42,23.36,3.54,2.15,0.09
5070,2453,Consistent Volume Builders,Gaming,2024-05-08,2.2,601,32.75,5.37,4.24,2.55
71163,3577,Emerging Dabblers,Gaming,2024-05-23,2.9,23,21.81,3.89,1.55,0.04
48569,1250,Viral Spike Chasers,Entertainment,2024-06-08,14.2,662,18.11,8.79,2.22,1.47
57921,1629,Consistent Volume Builders,DIY & Craft Tutorials,2024-06-01,9.0,261,25.0,6.18,2.25,0.59
73043,1701,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-23,12.7,86,34.48,4.25,2.05,0.18
56822,1666,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-29,11.5,278,24.46,6.63,2.25,0.63
50653,644,High-Retention Niche Specialists,Health & Fitness Coaching,2024-04-19,27.5,859,60.77,6.31,1.54,1.32
15739,31,Subscriber Giants,Personal Finance,2024-05-04,16.3,60303,37.15,5.38,3.69,222.22
46919,1899,Consistent Volume Builders,Lifestyle,2024-06-28,4.9,1947,34.87,6.03,2.33,4.54
1576,2579,Consistent Volume Builders,Travel,2024-04-05,12.0,175,33.32,2.48,2.93,0.51
1931,1445,Viral Spike Chasers,Education / Test Prep,2024-06-15,1.2,1188,24.31,9.23,2.72,3.23
22721,3190,Emerging Dabblers,Lifestyle,2024-06-08,14.4,1210,24.9,3.49,1.4,1.69
35966,23,Subscriber Giants,Entertainment,2024-05-23,21.9,15134,34.92,6.81,5.21,78.8
15380,2257,Consistent Volume Builders,Tech Deep-Dive Reviews,2024-04-06,13.6,371,27.43,3.65,1.63,0.61
101095,2525,Consistent Volume Builders,Education / Test Prep,2024-05-03,10.5,181,19.23,6.44,4.3,0.78
32147,2294,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-29,9.2,301,41.71,3.93,2.63,0.79
61725,2185,Consistent Volume Builders,Health & Fitness Coaching,2024-04-25,9.4,109,31.35,5.44,2.89,0.32
48815,1463,Viral Spike Chasers,Lifestyle,2024-05-25,3.0,977,20.46,8.38,1.78,1.74
4012,643,High-Retention Niche Specialists,Lifestyle,2024-06-04,17.2,141,57.15,4.59,2.77,0.39
77452,1348,Viral Spike Chasers,Personal Finance,2024-05-08,1.7,1546,15.58,11.5,2.71,4.18
1590,2579,Consistent Volume Builders,Travel,2024-04-22,10.0,77,28.96,2.37,2.75,0.21
93403,2446,Consistent Volume Builders,DIY & Craft Tutorials,2024-06-08,8.6,247,38.27,5.33,2.44,0.6
41769,382,High-Retention Niche Specialists,Lifestyle,2024-05-05,13.4,992,44.08,5.85,1.06,1.05
15385,2257,Consistent Volume Builders,Tech Deep-Dive Reviews,2024-04-11,14.7,330,35.83,4.01,2.25,0.74
61639,3209,Emerging Dabblers,Entertainment,2024-06-02,5.8,10,16.45,2.01,3.66,0.04
113116,467,High-Retention Niche Specialists,Entertainment,2024-05-27,21.5,585,47.79,7.18,1.15,0.68
76225,1880,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-10,1.1,426,34.93,4.42,2.47,1.05
63608,2700,Consistent Volume Builders,Travel,2024-06-01,10.5,855,48.13,5.09,2.0,1.71
112264,2048,Consistent Volume Builders,Health & Fitness Coaching,2024-06-11,11.7,281,27.94,4.52,3.3,0.93
47663,2258,Consistent Volume Builders,Travel,2024-04-27,12.4,126,24.04,3.0,2.88,0.36
58482,1881,Consistent Volume Builders,Food & Cooking,2024-05-18,11.1,1102,31.39,5.04,1.2,1.32
72302,149,Subscriber Giants,Gaming,2024-06-10,18.4,54679,54.83,8.07,3.75,204.84
31721,163,Subscriber Giants,Gaming,2024-04-07,12.3,45279,20.43,6.94,5.3,240.14
57956,1994,Consistent Volume Builders,Food & Cooking,2024-05-23,9.5,307,38.06,3.37,2.93,0.9
43822,1834,Consistent Volume Builders,Food & Cooking,2024-06-14,11.3,1829,23.15,5.62,2.69,4.93
105174,836,High-Retention Niche Specialists,Education / Test Prep,2024-04-26,27.8,11832,26.0,5.17,0.91,10.78
105431,1154,Viral Spike Chasers,Gaming,2024-04-04,6.5,1358,13.78,10.12,1.7,2.31
89924,2957,Emerging Dabblers,Personal Finance,2024-05-06,10.2,21,13.73,3.62,2.29,0.05
60262,353,High-Retention Niche Specialists,Health & Fitness Coaching,2024-05-24,25.1,359,64.87,4.08,0.88,0.32
101730,1694,Consistent Volume Builders,Travel,2024-04-04,7.7,148,42.68,5.1,2.56,0.38
22765,2348,Consistent Volume Builders,Entertainment,2024-06-16,11.3,122,32.8,4.14,2.27,0.28
27987,1719,Consistent Volume Builders,Food & Cooking,2024-06-19,6.2,162,22.06,5.08,3.06,0.5
75392,286,Subscriber Giants,Tech Deep-Dive Reviews,2024-04-13,9.5,2459,43.28,4.41,3.19,7.85
44511,1873,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-25,12.9,768,34.44,4.8,1.85,1.42
78607,2646,Consistent Volume Builders,Food & Cooking,2024-06-03,6.9,188,35.85,3.77,2.66,0.5
22278,1872,Consistent Volume Builders,Lifestyle,2024-06-28,9.0,403,35.54,5.41,2.74,1.11
246,804,High-Retention Niche Specialists,DIY & Craft Tutorials,2024-05-24,20.9,2222,75.1,6.13,1.63,3.62
44171,1443,Viral Spike Chasers,Lifestyle,2024-04-14,6.6,251,17.65,8.9,1.98,0.5
89644,1945,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-23,11.0,115,30.01,7.65,2.98,0.34
54087,1609,Consistent Volume Builders,Food & Cooking,2024-06-02,12.3,3816,37.66,5.55,2.56,9.79
101007,2566,Consistent Volume Builders,Lifestyle,2024-04-08,17.0,510,34.65,5.33,2.71,1.38
41289,2742,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-09,11.0,273,42.02,4.43,2.85,0.78
51332,787,High-Retention Niche Specialists,Gaming,2024-06-08,18.7,1095,62.94,3.67,1.48,1.62
94062,397,High-Retention Niche Specialists,Personal Finance,2024-05-11,33.1,270,52.65,3.31,1.49,0.4
60633,1928,Consistent Volume Builders,Food & Cooking,2024-06-07,13.2,415,44.76,4.03,2.12,0.88
110587,1580,Consistent Volume Builders,Travel,2024-04-13,13.1,899,28.15,4.41,3.28,2.95
38912,2046,Consistent Volume Builders,Lifestyle,2024-06-23,10.0,305,37.26,3.44,2.38,0.73
68035,1597,Consistent Volume Builders,Lifestyle,2024-06-23,6.0,132,38.45,5.27,1.73,0.23
89921,1582,Consistent Volume Builders,Food & Cooking,2024-06-28,10.6,286,36.8,4.23,1.64,0.47
108594,1571,Consistent Volume Builders,Food & Cooking,2024-06-29,16.1,148,21.68,5.67,2.36,0.35
50447,1610,Consistent Volume Builders,Lifestyle,2024-05-13,8.4,197,30.87,4.07,3.23,0.64
75433,3999,Emerging Dabblers,Personal Finance,2024-05-18,13.5,91,30.44,1.25,1.71,0.16
7911,2331,Consistent Volume Builders,Travel,2024-05-24,13.3,51,32.55,3.88,3.54,0.18
54091,1609,Consistent Volume Builders,Food & Cooking,2024-06-09,11.4,2215,43.31,5.05,2.59,5.74
86436,761,High-Retention Niche Specialists,Entertainment,2024-05-18,25.1,638,61.72,6.89,1.22,0.78
104776,609,High-Retention Niche Specialists,Gaming,2024-05-02,21.8,244,45.89,5.04,1.05,0.26
43788,1834,Consistent Volume Builders,Food & Cooking,2024-04-16,12.9,2343,34.5,7.72,1.54,3.61
98623,1716,Consistent Volume Builders,Tech Deep-Dive Reviews,2024-04-26,13.9,547,26.78,5.09,1.94,1.06
54704,2526,Consistent Volume Builders,Lifestyle,2024-05-22,10.8,641,30.89,5.32,3.66,2.34
6349,1937,Consistent Volume Builders,Travel,2024-04-30,6.2,144,39.41,3.4,1.46,0.21
108179,1882,Consistent Volume Builders,Education / Test Prep,2024-05-15,9.9,741,36.37,6.38,3.31,2.45
74898,2135,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-02,6.2,916,33.94,4.85,3.64,3.33
12140,1733,Consistent Volume Builders,Entertainment,2024-06-15,9.6,502,24.9,7.03,1.25,0.63
108904,3120,Emerging Dabblers,Food & Cooking,2024-04-18,22.0,53,11.4,4.31,2.11,0.11
42836,2341,Consistent Volume Builders,Food & Cooking,2024-04-08,14.8,974,46.78,4.6,3.85,3.75
97663,117,Subscriber Giants,Entertainment,2024-05-01,16.4,17467,26.5,5.19,4.93,86.04
79970,1773,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-21,11.0,71,39.11,5.2,1.29,0.09
12998,1415,Viral Spike Chasers,Entertainment,2024-04-12,15.7,1046,23.22,8.61,0.88,0.92
87195,1020,Viral Spike Chasers,Gaming,2024-06-10,3.0,5814,29.44,7.95,2.37,13.79
7952,2404,Consistent Volume Builders,Health & Fitness Coaching,2024-04-09,13.4,483,20.85,3.38,1.77,0.86
5053,2453,Consistent Volume Builders,Gaming,2024-04-12,1.9,481,25.66,4.97,3.26,1.57
13186,2169,Consistent Volume Builders,Entertainment,2024-05-17,7.2,209,32.29,3.65,3.34,0.7
1833,1262,Viral Spike Chasers,Health & Fitness Coaching,2024-06-25,13.3,218,22.52,9.84,2.13,0.47
63963,1531,Viral Spike Chasers,Entertainment,2024-06-04,0.5,3377,22.57,6.75,2.85,9.63
69766,2033,Consistent Volume Builders,Tech Deep-Dive Reviews,2024-05-09,5.1,1767,31.35,5.1,3.87,6.85
7495,1512,Viral Spike Chasers,DIY & Craft Tutorials,2024-05-24,10.4,4722,32.61,9.88,1.75,8.27
33363,2197,Consistent Volume Builders,Entertainment,2024-05-31,10.2,640,34.95,5.71,1.97,1.26
41436,1383,Viral Spike Chasers,Travel,2024-06-14,3.2,1508,14.45,7.11,2.12,3.19
2728,2516,Consistent Volume Builders,Health & Fitness Coaching,2024-06-23,13.9,462,25.65,4.65,1.75,0.81
28614,2551,Consistent Volume Builders,Lifestyle,2024-04-20,10.7,95,45.06,2.46,2.73,0.26
34683,227,Subscriber Giants,Tech Deep-Dive Reviews,2024-04-10,13.1,96067,28.39,4.55,3.37,323.51
100074,2538,Consistent Volume Builders,Personal Finance,2024-04-22,13.3,211,33.2,5.68,1.79,0.38
6071,1273,Viral Spike Chasers,DIY & Craft Tutorials,2024-05-07,10.1,695,10.72,11.92,0.93,0.65
57791,133,Subscriber Giants,Tech Deep-Dive Reviews,2024-05-12,19.7,14170,36.17,4.19,2.35,33.37
9509,1193,Viral Spike Chasers,Gaming,2024-05-17,7.2,8844,9.07,3.92,2.61,23.11
90099,1225,Viral Spike Chasers,Lifestyle,2024-04-28,9.0,9897,22.53,8.45,2.11,20.93
57197,156,Subscriber Giants,Tech Deep-Dive Reviews,2024-06-26,9.4,23232,24.19,4.88,2.25,52.21
48945,1226,Viral Spike Chasers,Personal Finance,2024-04-13,9.5,1721,23.12,6.81,2.01,3.46
110992,2254,Consistent Volume Builders,Lifestyle,2024-04-18,8.6,702,26.28,6.09,1.97,1.38
97323,1142,Viral Spike Chasers,Gaming,2024-04-26,7.9,2663,23.51,11.93,1.96,5.23
91109,80,Subscriber Giants,DIY & Craft Tutorials,2024-05-15,4.5,8210,38.56,4.76,4.96,40.69
78302,1901,Consistent Volume Builders,Food & Cooking,2024-06-22,1.4,434,29.28,4.41,3.26,1.41
13412,1579,Consistent Volume Builders,Food & Cooking,2024-05-23,11.6,413,29.44,5.84,0.78,0.32
38269,773,High-Retention Niche Specialists,Tech Deep-Dive Reviews,2024-05-28,23.6,143,67.84,4.84,1.06,0.15
66489,1592,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-12,10.0,259,39.9,3.66,3.81,0.99
965,2457,Consistent Volume Builders,Travel,2024-04-07,9.8,430,26.07,2.19,1.93,0.83
75434,3999,Emerging Dabblers,Personal Finance,2024-05-22,11.7,132,22.81,1.5,1.62,0.21
48303,2324,Consistent Volume Builders,Lifestyle,2024-05-13,8.4,273,27.73,5.13,1.89,0.52
39252,1617,Consistent Volume Builders,Gaming,2024-04-08,11.2,191,38.18,6.01,0.49,0.09
72695,2041,Consistent Volume Builders,Education / Test Prep,2024-06-25,11.8,259,29.26,5.58,2.6,0.67
85994,3231,Emerging Dabblers,Health & Fitness Coaching,2024-06-15,16.1,27,14.4,2.57,1.45,0.04
1884,9,Subscriber Giants,Entertainment,2024-06-18,18.4,5459,38.66,2.58,3.88,21.2
80776,1620,Consistent Volume Builders,Lifestyle,2024-05-23,11.6,242,26.91,4.03,2.83,0.69
2269,2648,Consistent Volume Builders,Food & Cooking,2024-05-29,11.7,54,22.35,3.81,4.21,0.23
16274,1107,Viral Spike Chasers,Travel,2024-06-12,11.2,2332,10.17,7.73,2.05,4.79
50712,1682,Consistent Volume Builders,DIY & Craft Tutorials,2024-04-06,12.4,554,28.78,6.09,2.15,1.19
101598,2486,Consistent Volume Builders,Lifestyle,2024-06-12,9.5,197,34.51,4.67,2.58,0.51
639,1256,Viral Spike Chasers,Gaming,2024-06-25,1.9,1633,24.59,12.06,1.72,2.81
80402,334,High-Retention Niche Specialists,Tech Deep-Dive Reviews,2024-04-11,22.8,998,48.07,3.3,1.5,1.5
102446,2201,Consistent Volume Builders,Food & Cooking,2024-04-16,9.4,703,39.34,4.63,3.82,2.68
12635,2011,Consistent Volume Builders,DIY & Craft Tutorials,2024-04-21,0.5,974,37.55,4.06,3.14,3.06
77057,1855,Consistent Volume Builders,Gaming,2024-05-25,12.0,454,29.21,4.81,2.17,0.99
50924,1819,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-31,12.1,288,33.3,4.01,2.8,0.81
69783,2033,Consistent Volume Builders,Tech Deep-Dive Reviews,2024-06-12,13.2,1252,33.32,5.77,4.41,5.52
38489,366,High-Retention Niche Specialists,Education / Test Prep,2024-04-24,26.9,520,63.33,6.19,1.04,0.54
97725,1975,Consistent Volume Builders,DIY & Craft Tutorials,2024-04-05,13.1,214,35.42,3.7,3.64,0.78
71283,2575,Consistent Volume Builders,Travel,2024-04-27,7.2,81,18.59,3.37,2.86,0.23
28767,3013,Emerging Dabblers,DIY & Craft Tutorials,2024-06-10,0.5,172,14.61,4.73,1.43,0.25
112473,2301,Consistent Volume Builders,Food & Cooking,2024-06-04,4.0,514,23.43,3.02,2.97,1.53
81948,947,High-Retention Niche Specialists,Gaming,2024-06-15,17.8,352,40.46,5.0,1.0,0.35
52216,2437,Consistent Volume Builders,Personal Finance,2024-05-16,5.0,411,32.8,7.02,1.71,0.7
77028,1855,Consistent Volume Builders,Gaming,2024-04-11,12.1,489,41.42,3.99,2.29,1.12
