creator_id,archetype,niche_category,subscriber_count,channel_age_years,avg_retention_rate,avg_ctr,upload_freq_per_month,avg_video_length_mins,avg_video_len_std,rpm,monthly_views,revenue_90d
672,High-Retention Niche Specialists,  Personal_Finance  ,13261,3.3,47.2,3.7,5.1,20.8,1.08,0.78,1482,3.47
196,Subscriber Giants,Tech Deep-Dive Reviews,944687,6.0,40.66,4.85,11.2,19.8,3.13,4.27,78582,1007.61
1054, Viral Spike Chasers ,Cooking,322712,2.3,24.27,8.17,11.6,5.7,8.4,1.85,54335,301.61
509,High-Retention Niche Specialists,Personal Finance,30588,4.3,52.84,6.57,5.2,16.5,0.24,0.77,2990,6.92
3840,emerging dabblers,Health & Fitness Coaching,1054,0.5,16.65,3.64,1.2,3.1,7.37,1.32,121,0.48
2449,Consistent Volume Builders,education/testprep,60848,3.6,32.17,5.23,18.1,15.4,2.85,1.81,5446,29.62
2536,Consistent Volume Builders,Lifestyle,28936,4.7,37.14,2.98,15.5,3.7,2.21,1.29,4091,15.89
1151,Viral Spike Chasers,Entertainment,171846,1.9,23.93,7.07,13.7,4.2,4.92,2.56,30653,235.5
3063,Emerging Dabblers,Entertainment,227,0.2,20.07,4.81,3.2,8.9,6.57,2.28,30,0.2
2067,Consistent Volume Builders,Travel,41486,2.7,29.43,4.35,16.0,4.5,2.36,2.19,2659,$17.46
1104,Spike Chasers,Tech Reviews,205586,2.4,26.85,8.71,13.8,2.6,2.81,1.81,37317,202.52
915,High-Retention Niche Specialists,Health & Fitness Coaching,70101,3.6,48.01,7.12,4.7,21.0,1.17,1.33,7249,28.92
2746,Consistent Volume Builders,Personal Finance,19389,2.0,34.69,5.19,15.3,12.8,2.36,3.5,2137,22.44
1041,Viral Spike Chasers,Food & Cooking,91218,3.5,32.36,8.74,9.0,9.2,3.08,2.42,5230,38.02
2973, Emerging Dabblers ,DIY & Craft Tutorials,6330,1.4,11.93,2.93,1.4,17.2,7.74,1.57,758,3.57
3314,Emerging Dabblers,Entertainment,922,1.4,26.61,3.34,3.0,1.0,3.66,1.01,89,0.27
3841, Emerging Dabblers ,lifestyle,1489,0.2,18.37,3.61,2.0,24.0,5.51,1.43,210,0.9
3680,Emerging Dabblers,Food & Cooking,330,0.2,14.92,4.88,2.5,4.5,3.18,1.94,28,0.16
1296, Viral Spike Chasers ,Health & Fitness Coaching,198052,1.4,15.56,8.09,8.7,5.1,3.62,2.03,8393,51.13
3007,Emerging Dabblers,Personal Finance,203,1.8,25.38,4.2,2.4,7.6,4.91,2.81,17,0.14
2417,Consistent Builders,DIY & Craft Tutorials,81075,3.6,36.99,5.9,24.8,11.4,3.3,2.59,6881,53.4
182,Subscriber Giants,Tech Deep-Dive Reviews,1793971,8.9,40.74,7.31,10.9,17.0,3.98,6.59,351734,6949.51
3291,Emerging Dabblers,Tech Deep-Dive Reviews,736,0.2,24.34,4.12,0.5,5.4,8.02,1.62,142,0.69
2434,Consistent Volume Builders,Travel,52999,3.4,27.94,5.93,17.3,9.6,1.47,2.57,2374,18.28
337,High-Retention Niche Specialists,Entertainment,43108,1.8,55.22,5.69,3.4,12.8,1.18,1.17,8320,29.24
754,High-Retention Niche Specialists,  Tech Deep-Dive Reviews  ,63342,5.8,61.61,5.85,6.5,7.2,1.43,1.77,9714,51.61
780,High-Retention Niche Specialists,Health & Fitness Coaching,93002,5.3,47.22,3.9,6.3,28.5,0.59,1.08,13849,44.79
3669,Emerging Dabblers,Tech Deep-Dive Reviews,755,1.8,22.51,2.29,1.8,14.3,6.34,2.61,108,0.85
2982,Emerging Dabblers,Entertainment,5826,0.7,10.78,1.38,1.8,5.3,1.57,2.56,555,4.27
1654,Consistent Volume Builders,  DIY & Craft Tutorials  ,28845,1.1,33.02,3.54,18.7,11.9,1.94,3.97,3793,45.13
1576,Consistent Volume Builders,Health & Fitness Coaching,131770,2.5,,3.93,17.8,6.0,1.81,3.82,24662,$282.42
890,High-Retention Niche Specialists,Education / Test Prep,47894,1.7,51.93,4.46,6.0,12.9,1.39,1.21,5743,20.81
2621,Consistent Volume Builders,Lifestyle,72461,3.8,35.23,4.44,30.4,14.5,0.95,3.12,4055,38.0
2213,Consistent Volume Builders,Health & Fitness Coaching,55248,3.4,31.29,5.62,16.3,9.8,1.11,2.87,8105,69.81
480,Niche Specialists,Education / Test Prep,22112,4.6,52.65,,3.7,20.7,2.11,0.98,4311,12.72
1346,Viral Spike Chasers,Tech Deep-Dive Reviews,58879,1.6,18.98,9.03,14.4,5.0,2.19,2.19,10764,70.72
3241,Emerging Dabblers,DIY & Craft Tutorials,1109,0.9,20.4,3.47,3.4,6.9,2.17,0.67,172,$0.35
2897,Emerging Dabblers,Personal Finance,493,0.8,17.77,2.6,2.3,24.3,1.47,1.77,96,0.51
2359,Consistent Volume Builders,Food & Cooking,80234,3.0,31.54,5.88,17.8,11.4,0.43,3.21,14121,$135.81
1493,Viral Spike Chasers,Entertainment,107797,2.1,26.03,,11.3,7.7,3.2,2.86,19675,168.76
2329,Consistent Volume Builders,Food & Cooking,42500,4.5,30.48,4.5,16.3,13.7,1.53,3.33,2769,27.7
2344,Consistent Volume Builders,Crafts,16337,3.0,32.81,3.99,15.7,12.1,1.02,1.98,2188,$12.98
217,Subscriber Giants,Gaming,2155256,5.4,39.86,8.2,12.8,18.0,1.15,3.8,162748,1853.63
1100,Viral Spike Chasers,Gaming,285711,5.1,19.03,10.41,4.4,3.3,6.21,1.61,45490,219.72
3194,Emerging Dabblers,Lifestyle,1400,20 months,27.35,3.58,3.4,10.7,6.48,0.46,212,0.29
3707,Emerging Dabblers,DIY & Craft Tutorials,835,2.2,21.97,2.06,1.5,5.6,1.17,1.73,139,0.72
1595,Consistent Volume Builders,Travel Vlogs,22026,2.6,41.49,3.1,21.5/month,8.7,1.4,2.99,939,8.43
3739,Emerging Dabblers,Lifestyle,1809,0.5,19.93,3.64,0.6,29.9,5.66,2.02,321,1.95
3798,Emerging Dabblers,Lifestyle,100,1.1,15.4,2.1,1.4,12.5,4.79,,13,0.03
89,Subscriber Giants,Gaming,2085242,7.3,37.89,4.96,5.7,15.9,2.32,4.43,132770,1765.09
1348,Viral Spike Chasers,Personal Finance,129123,2.7,15.48,9.32,11.7,7.5,3.37,3.03,16165,146.74
957,High-Retention Niche Specialists,Education / Test Prep,10656,38 months,54.0,6.88,4.8,16.3,1.53,1.51,1893,8.58
1782,Consistent Volume Builders,Lifestyle,50797,0.3,35.7,5.09,14.9,14.7,2.05,2.79,8313,69.68
1207,Viral Spike Chasers,Entertainment,51081,1.1,18.87,8.98,4.4,1.0,4.91,1.53,3938,18.11
340,High-Retention Niche Specialists,  Entertainment  ,61472,3.2,53.27,3.46,5.9/month,9.8,0.72,1.05,11771,37.18
1929,Consistent Volume Builders,  Personal Finance  ,75955,1.6,33.84,,24.2,8.0,2.87,2.91,11873,103.72
1759,Consistent Volume Builders,Health & Fitness Coaching,130144,2.5,26.73,5.49,16.9,11.1,2.79,2.16,14898,96.39
489, High-Retention Niche Specialists ,Education / Test Prep,23127,3.6,56.16,5.35,6.6,13.7,1.04,1.32,3604,14.25
3103,Emerging Dabblers,Tech Deep-Dive Reviews,1835,0.7,20.58,2.95,1.1,14.6,7.09,1.77,336,1.78
2961,Emerging Dabblers,DIY & Craft Tutorials,870,1.1,24.03,3.89,3.4,10.5,5.84,2.19,120,0.79
2588,Consistent Volume Builders,Lifestyle,27623,0.2,26.18,,20.8,4.9,2.92,3.48,2950,30.79
1255, Viral Spike Chasers ,Entertainment,"114,463",2.9,26.87,9.59,8.2,7.6,6.84,1.08,21038,68.24
1245,Viral Spike Chasers,Lifestyle,149428,1.3,16.71,8.98,10.6,7.0,1.31,2.33,28485,199.49
2793,Emerging Dabblers,Entertainment,9142,1.5,17.67,3.79,3.5,8.6,5.28,1.84,375,2.07
710,High-Retention Niche Specialists,Health & Fitness Coaching,74603,4.0,63.15,5.1,5.8,16.8,0.55,1.29,8959,$34.60
3183,Emerging Dabblers,DIY & Craft Tutorials,1880,1.2,19.16,2.84,1.6,3.2,10.92,2.44,343,2.51
2010,Consistent Volume Builders,DIY,122397,0.2,28.6,4.71,19.7,12.7,1.92,3.44,15992,165.08
3681,Emerging Dabblers,travel,941,0.5,24.81,3.82,1.5,3.4,1.71,1.74,93,0.48
1115,Viral Spike Chasers,Gaming,224960,3.0,19.93,7.82,8.0,4.5,2.26,2.2,12248,80.88
3902,Emerging Dabblers,Tech Deep-Dive Reviews,3529,1.4,17.2,1.96,3.5,11.7,6.46,1.82,468,2.55
3461,Emerging Dabblers,Health & Fitness Coaching,1163,0.6,18.67,3.54,1.2,16.8,3.47,1.37,67,0.27
3541,Emerging Dabblers,Travel,12000,1.7,14.47,2.24,4.8,15.5,8.94,1.82,2010,$10.95
3613,Emerging Dabblers,Gaming,2327,1.2,26.71,4.32,2.3,15.9,5.82,2.79,399,3.34
1154, Viral Spike Chasers ,Gaming,169885,2.9,13.13,10.3,10.6,10.0,4.19,2.09,10159,63.73
505,High-Retention Niche Specialists,game content,27079,4.6,57.03,5.91,4.2,19.7,0.7,1.02,2927,8.98
1927,Consistent Volume Builders,Lifestyle,29190,2.6,27.75,6.12,21.6,11.7,2.74,2.55,3130,23.93
731,High-Retention Niche Specialists,Tech Deep-Dive Reviews,23916,2.5,59.48,5.25,3.7,12.2,0.78,1.0,3430,10.28
3635,Emerging Dabblers,Education / Test Prep,2501,1.9,17.17,2.84,0.7,17.7,7.17,1.61,429,2.07
3552,Emerging Dabblers,Travel,7065,1.3,24.35,2.58,2.6,16.6,4.34,,1330,4.27
2787,Emerging Dabblers,Health & Fitness Coaching,214,1.2,16.84,3.93,1.2,8.6,4.26,1.98,15,0.09
2024,Consistent Volume Builders,Tech Deep-Dive Reviews,15000,2.4,26.36,4.37,17.6,11.9,2.73,3.63,1096,11.94
1838,Consistent Volume Builders,Food & Cooking,39174,2.5,36.09,5.06,22.7,14.1,2.0,1.66,6044,30.06
2847, Emerging Dabblers ,Entertainment,8939,0.9,16.15,2.56,2.0,11.1,1.54,1.09,1331,4.34
1984,Consistent Volume Builders,DIY & Craft Tutorials,65179,2.3,28.64,4.65,17.8,9.2,1.27,2.34,12257,85.92
2519,Consistent Volume Builders,Lifestyle,68450,2.1,33.28,5.11,15.5,12.2,1.24,2.8,8017,67.36
2482,Consistent Volume Builders,DIY & Craft Tutorials,36134,2.5,34.99,4.98,20.8,9.5,2.05,2.62,3000,23.57
1781,Consistent Volume Builders,Travel,66837,3.4,,3.7,18.2,9.9,2.03,1.9,6398,36.56
142,Subscriber Giants,Lifestyle,0,7.1,48.05,4.14,20.4,10.3,2.01,4.29,146616,1887.76
3059,Emerging Dabblers,Lifestyle,775,0.5,16.87,2.8,0.5,13.9,4.96,1.27,61,0.23
152, Subscriber Giants ,Gaming,871077,6.4,29.37,6.32,7.4,8.4,0.22,4.24,133650,1701.7
586,High-Retention Niche Specialists,Entertainment,26497,3.9,53.83,5.33,6.1,16.9,2.16,1.09,1824,5.96
2018,Consistent Volume Builders,Lifestyle,60193,5.6,37.69,4.42,11.2,8.1,0.9,2.73,8094,66.19
741,High-Retention Niche Specialists,Tech Deep-Dive Reviews,171375,5.5,53.74,5.68,8.3/month,20.1,2.05,1.63,7145,$34.85
2544,Consistent Volume Builders,diy & crafts,94232,2.0,34.05,4.34,17.9,11.0,2.21,2.39,4840,34.69
460,High-Retention Niche Specialists,Lifestyle,52476,1.4,58.38,4.5,4.8,20.8,0.74,1.31,7933,31.18
3834,Emerging Dabblers,  Health & Fitness Coaching  ,221,1.8,18.5,1.71,1.4,10.0,4.4,1.03,37,0.11
3480,Emerging Dabblers,Lifestyle,1797,20 months,,3.22,0.7,6.9,9.46,2.1,111,0.7
633,high-retention niche specialists,Tech Deep-Dive Reviews,"111,753",3.1,45.01,3.85,6.4,12.8,1.57,1.13,13713,46.45
3839,Emerging Dabblers,Lifestyle,660,1.1,22.25,4.42,3.3,6.7,4.09,0.87,102,$0.27
538,High-Retention Niche Specialists,Test Prep,47258,2.5,55.17,5.72,7.5,20.5,1.53,1.76,3041,16.08
1395,ViralSpikeChaser,Lifestyle,129957,2.0,21.43,8.11,7.6,7.1,2.51,2.6,14049,109.65
1885,Consistent Volume Builders,Lifestyle,157477,4.6 yrs,26.15,4.75,19.0,12.9,3.45,3.0,18550,167.06
1391,Viral Spike Chasers,Lifestyle,59559,3.6,22.81,10.17,7.9,9.2,5.57,1.77,4572,$24.34
2056,Consistent Volume Builders,Lifestyle,161685,1.7,38.15,5.41,17.8,7.7,1.76,2.24,24901,167.36
3600,Emerging Dabblers,Personal Finance,6676,1.5,19.65,3.32,4.2,11.7,5.65,1.25,369,1.38
2555,Consistent Volume Builders,Lifestyle,20866,3.9,33.7,5.47,17.3,6.8,1.75,2.58,1263,9.76
2164,Consistent Volume Builders,DIY & Craft Tutorials,91366,1.9,31.18,4.93,15.2,9.8,1.97,2.54,5303,$40.37
1378,Viral Spike Chasers,Food & Cooking,230052,2.1 yrs,20.63,6.04,9.2,4.1,6.13,2.65,38505,306.27
490, High-Retention Niche Specialists ,Education / Test Prep,31705,1.8,52.47,4.71,6.6,13.1,1.67,1.14,2008,6.86
2904,Emerging Dabblers,Gaming,2267,1.5,20.02,3.97,0.5,11.0,8.38,1.12,92,0.31
3492,emerging dabblers,Health & Fitness Coaching,662,2.1,22.46,2.33,3.6,8.1,1.66,2.58,74,0.57
1960,Consistent Volume Builders,Food & Cooking,49632,4.1,38.29,5.24,22.9,13.7,1.92,4.15,4358,54.19
616,High-Retention Niche Specialists,Tech Deep-Dive Reviews,15284,2.4,57.07,5.99,7.9,19.8,1.79,1.02,2205,6.74
519,High-Retention Niche Specialists,Tech Deep-Dive Reviews,"18,769",2.8,53.04,5.74,5.2,21.9,2.12,1.13,1588,5.36
2492,Consistent Volume Builders,  Lifestyle  ,115791,5.1,30.19,5.74,15.9,11.7,1.83,2.23,22184,148.47
978,High-Retention Niche Specialists,Tech Deep-Dive Reviews,65651,1.9,53.26,5.11,6.5,21.8,1.56,1.22,6650,24.37
2779,Emerging Dabblers,Entertainment,2224,2.1,14.26,2.09,1.8,20.8,4.6,1.71,233,1.2
1899,Consistent Volume Builders,LifeStyle,87585,3.1,33.99,5.18,17.8,6.8,0.81,2.76,16143,$133.54
1288,Viral Spike Chasers,  Food & Cooking  ,90005,1.1,21.98,7.45,6.0,8.7,4.7,2.6,5625,43.93
1578,Consistent Volume Builders,Gaming,142886,4.4,31.51,5.28,18.5,11.9,3.09,2.82,19998,169.28
1222,Viral Spike Chasers,Personal Finance,"183,256",1.9,21.43,7.95,11.7,8.1,4.16,3.55,15543,165.35
837,HR Niche Specialists,Personal Finance,46539,3.9,55.44,5.79,6.3,16.7,1.49,1.19,4389,15.64
3476,Emerging Dabblers,Lifestyle,1568,1.7,21.2,3.05,2.5,8.9,2.31,2.29,141,0.97
1507,Viral Spike Chasers,  Gaming  ,"72,890",0.9,29.73,9.39,6.4,8.4,5.7,2.66,11715,93.51
3089, Emerging Dabblers ,Entertainment,588,0.7,,3.75,1.9,6.1,5.81,1.69,109,0.55
461,HR Niche Specialists,Health & Fitness Coaching,120240,3.4,55.71,7.86,7.5,17.2,1.11,1.36,16989,69.33
1015,Viral Spike Chasers,Gaming,129878,2.7,27.57,,8.2/month,5.3,3.17,,6156,31.03
2345,Consistent Volume Builders,DIY & Craft Tutorials,137154,2.7,33.94,4.72,16.3,9.2,2.28,2.47,11836,87.6
411,High-Retention Niche Specialists,Personal Finance,27297,3.0,51.33,5.98,8.6,12.4,1.13,1.27,1342,5.13
749,High-Retention Niche Specialists,Lifestyle,93986,2.8,66.63,6.11,6.1,17.4,0.84,0.82,7150,17.67
1797,Consistent Volume Builders,Gaming,53145,3.8,,3.72,18.2,9.3,0.92,3.94,5183,61.25
3787,Emerging Dabblers,Tech Deep-Dive Reviews,5144,2.6,,1.71,5.3,5.8,1.26,,808,3.95
2257,Consistent Volume Builders,Tech Deep-Dive Reviews,69491,3.0,35.04,4.23,25.1,13.4,2.31,2.39,5738,41.1
3397,Emerging Dabblers,Gaming,1124,0.9,28.87,,4.1,23.4,6.1,2.29,53,0.36
2201,Consistent Volume Builders,Food & Cooking,119522,4.6,,5.26,16.7,10.2,1.12,3.31,21906,217.67
213,Subscriber Giants,Personal Finance,1609266,5.4,,5.74,15.1,17.9,1.2,5.12,151268,"$2,322.54"
1724,Consistent Volume Builders,Lifestyle,75185,1.1,32.16,3.0,20.0,9.1,1.25,1.7,11028,56.36
3777,Emerging Dabblers,Entertainment,2953,2.3,27.39,1.85,2.4,10.3,5.2,0.71,276,0.59
243,Subscriber Giants,Gaming,574827,10.0,38.31,4.62,13.1,11.5,2.2,4.69,53479,752.69
2805,Emerging Dabblers,Food & Cooking,1180,0.3,14.33,3.33,1.6,8.2,4.74,0.72,230,0.5
3262,Emerging Dabblers,technology reviews,989,0.8,22.77,2.66,3.2,16.2,2.02,2.23,48,$0.32
3732,Emerging Dabblers,Lifestyle,11712,1.1,18.65,3.11,1.7,17.4,8.58,0.5,2239,3.39
476,High-Retention Niche Specialists,DIY & Craft Tutorials,62832,3.8,54.05,4.34,8.0,17.7,0.34,1.52,6141,27.94
187,Subscriber Giants,Gaming,1757027,4.2,29.74,5.88,9.8,14.9,1.92,3.82,319514,3659.55
3523,Emerging Dabblers,Entertainment,672,1.7,24.03,3.04,1.6,13.4,4.08,1.81,83,0.45
950,High-Retention Niche Specialists,DIY & Craft Tutorials,29740,6.1,51.56,5.06,6.0,13.6,0.57,1.03,4858,14.96
775,High-Retention Niche Specialists,Personal Finance,146796,4.1,51.82,6.96,5.8,25.9,0.66,1.61,21479,104.01
2296,Consistent Volume Builders,DIY & Craft Tutorials,93813,2.5,32.7,4.83,15.1,6.6,0.2,2.91,18651,163.0
15,Sub Giants,Personal Finance,"2,069,413",5.8,31.63,6.74,6.8,17.2,1.05,3.45,257944,2669.06
986,High-Retention Niche Specialists,Education / Test Prep,19980,3.4,55.01,6.37,9.8,14.6,1.83,1.56,2977,13.89
787,High-Retention Niche Specialists,Gaming,59902,3.4,55.31,5.25,7.0,18.4,1.04,1.19,9751,34.8
924,High-Retention Niche Specialists,Gaming,47933,3.4,52.44,4.83,6.2,25.3,0.99,0.93,7635,21.24
1325,Viral Spike Chasers,Gaming,"142,954",2.7,28.96,9.18,9.4,2.1,4.37,2.28,25997,177.53
3785,Emerging Dabblers,Gaming,698,1.6,17.58,1.73,0.8,7.5,5.15,1.93,37,0.21
3083,Dabblers,Food & Cooking,503,0.2,24.39,2.14,2.7,7.6,2.82,1.47,47,0.21
3623,Emerging Dabblers,  Tech Deep-Dive Reviews  ,862,0.9,21.04,4.39,2.8,17.3,5.17,2.14,61,0.39
2948,Emerging Dabblers,Test Prep,1276,1.2,18.13,3.37,2.8,15.9,4.78,0.74,97,0.22
1666,Consistent Volume Builders,DIY & Craft Tutorials,"29,528",2.9,24.46,5.31,21.1,10.9,2.88,2.2,5626,37.12
1973,Consistent Volume Builders,Lifestyle,78220,3.3 years,,5.41,17.5,6.5,0.98,2.68,7834,63.06
2432,Consistent Volume Builders,Travel,89952,4.8,30.2,5.81,17.1,8.0,1.88,3.19,17104,163.44
1540,Consistent Volume Builders,Travel,25418,2.9,,4.47,12.4,7.5,2.31,2.61,3464,27.13
1575,Consistent Volume Builders,Food & Cooking,45039,2.8,28.0,3.92,18.8,9.7,2.17,2.37,6907,49.11
3820,Emerging Dabblers,Cooking,915,1.1,21.56,2.19,3.4,7.4,4.78,1.24,90,0.33
3426, Emerging Dabblers ,Travel,100,1.1,14.96,4.23,1.7,9.3,4.77,1.4,18,0.08
2577,Consistent Volume Builders,Gaming,80053,2.7,,5.54,20.3,5.9,2.08,2.47,6202,45.87
2742,Consistent Volume Builders,DIY & Craft Tutorials,30080,2.5,38.4,5.07,14.3,13.0,3.7,2.81,3542,29.81
400,High-Retention Niche Specialists,Health & Fitness Coaching,"13,851",2.4 yrs,114.6,5.82,5.0,13.2,0.89,1.43,808,3.46
2942,Emerging Dabblers,Tech Deep-Dive Reviews,1768,1.2,21.46,2.66,0.5,7.6,5.74,2.02,336,2.04
431,High Retention Niche Specialists,Tech Deep-Dive Reviews,152685,2.9,48.05,3.86,5.1,13.4,1.48,,11592,60.92
1653,Consistent Volume Builders,Travel,144591,1.7,36.77,6.08,20.2,15.8,3.4,1.75,21501,112.75
3234,Emerging Dabblers,DIY,353,1.7,21.09,4.0,2.2,5.8,7.35,1.84,21,0.12
2156,Consistent Volume Builders,Gaming,88483,2.1,28.46,5.15,9.9,8.7,1.92,2.38,11855,$84.77
1057,Viral Spike Chasers,Health & Fitness Coaching,140129,3.6,13.95,10.59,11.5,6.6,3.81,2.97,27529,245.16
928,Niche Specialists,Education / Test Prep,65583,3.2,52.43,6.57,6.2,19.7,0.92,1.64,10112,49.71
3369,Emerging Dabblers,  Lifestyle  ,"2,784",2.4,25.63,1.88,2.5/month,16.2,9.32,0.68,220,0.45
815,High-Retention Niche Specialists,Health & Fitness Coaching,47503,2.8,53.7,6.29,3.1,16.8,1.22,1.09,4738,15.53
3545,Emerging Dabblers,Gaming,1128,0.9,18.12,2.78,1.4,7.0,5.22,2.43,99,0.72
969,High-Retention Niche Specialists,  Tech Deep-Dive Reviews  ,62934,2.5,54.06,5.83,8.8,18.6,1.51,0.93,3261,9.11
160,Subscriber Giants,Tech Deep-Dive Reviews,799344,5.9,36.87,7.08,15.7,16.6,1.16,3.91,104967,1229.76
963,High-Retention Niche Specialists,Health & Fitness Coaching,38371,4.1,52.59,5.55,5.5,14.2,1.03,1.35,1599,6.48
3351,Emerging Dabblers,Tech Deep-Dive Reviews,7476,0.6,21.35,2.58,1.3,15.1,2.13,2.06,1011,6.25
2233,Consistent Volume Builders,Personal Finance,73216,1.5,30.52,5.52,21.2,7.4,1.9,2.75,9928,81.84
2444,Consistent Volume Builders,Travel,60342,2.3,23.99,5.8,17.0,14.6,3.37,2.54,10347,$78.86
2797,Emerging Dabblers,Personal Finance,1005,0.7,,3.87,2.7,16.7,2.94,2.14,140,0.9
3155,Dabblers,LifeStyle,2125,0.5,20.56,4.28,0.8,9.8,7.1,2.65,216,1.71
1191,Viral Spike Chasers,Lifestyle,119673,3.3,22.12,,5.6,10.0,5.76,1.66,13498,67.41
1856,Consistent Volume Builders,Travel,131715,1.6,30.65,4.94,14.1,6.0,2.28,1.83,22187,121.72
3350,Emerging Dabblers,Travel,3060,2.5,23.34,2.13,2.2,9.2,4.79,2.68,362,2.91
319, High-Retention Niche Specialists ,Education / Test Prep,"14,693",1.5,52.78,5.63,5.9,25.2,1.84,1.35,2163,8.77
497,High-Retention Niche Specialists,Health & Fitness Coaching,13889,5.7,48.26,5.53,6.5,17.3,0.95,0.86,1000,2.57
2530,Consistent Volume Builders,Travel,44737,3.5,30.76,4.95,23.9,12.3,3.08,2.35,3952,27.87
3596,Emerging Dabblers,Gaming,1764,1.3,18.87,3.17,0.5,14.9,4.45,1.1,295,0.97
109,Subscriber Giants,Gaming,2564761,8.4,39.11,6.7,9.7,12.5,2.78,4.44,155191,2065.51
1665,Consistent Volume Builders,Travel,33160,0.6,32.31,4.13,23.3,7.3,1.8,3.41,3850,39.35
1620,Consistent Volume Builders,Lifestyle,84561,1.5,28.03,4.27,17.5,10.4,1.2,2.42,4146,30.12
2369,Consistent Volume Builders,DIY & Craft Tutorials,51566,2.3,34.28,6.1,19.2,11.2,1.71,1.93,6667,38.65
437,High-Retention Niche Specialists,  travel  ,20357,2.1,59.34,6.08,5.3,26.0,0.81,1.31,3333,13.12
287,Subscriber Giants,Fitness,1840345,5.4,39.79,,13.2,22.0,2.53,4.84,73856,1072.83
1968,Consistent Volume Builders,Entertainment,78121,1.6,32.54,4.98,25.0,10.3,1.25,1.27,9812,37.37
428,High-Retention Niche Specialists,Personal Finance,126490,0.9,56.72,5.82,4.9,20.1,1.3,0.9,6548,17.59
3725,Emerging Dabblers,Health & Fitness Coaching,101,1.0,17.53,1.82,1.3,13.8,4.89,0.97,13,$0.04
3010,Emerging dabblers,Gaming,323,1.1 yrs,16.47,3.17,2.0,7.1,0.25,1.96,62,0.36
2095,Consistent Volume Builders,Food & Cooking,96353,4.1,33.48,4.78,18.8,9.0,2.19,2.26,14890,100.9
3087,Emerging Dabblers,Entertainment,6388,0.5,19.71,2.98,3.1,22.1,4.47,2.21,653,$4.33
3702,Emerging Dabblers,Travel,1958,0.7,19.53,3.39,2.5,2.9,6.06,2.33,344,2.41
2649,Consistent Volume Builders,DIY & Craft Tutorials,119599,3.5,31.02,4.59,18.2,5.7,1.56,2.88,8094,69.83
2419,Consistent Volume Builders,  Personal Finance  ,25660,0.8,35.05,4.81,19.7,8.3,2.74,2.34,2625,18.44
3694,Emerging Dabblers,Lifestyle,4193,0.8,9.61,3.92,1.4,7.8,4.35,1.21,646,2.35
3146,Emerging Dabblers,Entertainment,215,0.2,27.44,3.26,2.8,12.2,2.0,1.91,13,0.07
2546,Consistent Volume Builders,Education / Test Prep,"41,697",4.6,35.5,5.87,18.9,6.5,2.53,2.83,7641,64.84
3312,Emerging Dabblers,Lifestyle,302,1.6,16.63,3.4,1.8,11.9,3.65,0.93,19,$0.05
1785,Consistent Volume Builders,DIY & Craft Tutorials,139910,3.0,22.84,4.69,21.9,10.9,3.17,2.11,8292,52.52
2129,Consistent Volume Builders,DIY & Craft Tutorials,37678,1.1,30.05,6.43,18.8,12.1,2.75,3.79,3811,43.38
2852,Emerging Dabblers,Travel,936,0.5,,0.98,0.7,3.1,2.15,1.83,103,0.57
2476,Consistent Volume Builders,Food & Cooking,24012,4.3,29.08,5.46,19.4,12.1,2.5,3.66,1359,14.93
2088,Consistent Volume Builders,Food & Cooking,101106,4.2,40.16,5.05,19.1,3.6,3.08,2.19,13146,86.52
2418,Consistent Volume Builders,DIY & Craft Tutorials,50696,2.7,30.75,5.73,13.3,3.9,2.77,2.68,7037,56.53
225,Sub Giants,Entertainment,"1,665,683",1.9,36.28,5.32,8.4,13.9,3.19,5.0,212358,3183.24
507,High-Retention Niche Specialists,tech deep dive,65430,2.9,55.44,7.67,6.8,25.2,0.98,1.35,12365,50.24
1534,Viral Spike Chasers,Gaming,89149,1.6,30.6,8.17,3.6,4.9,6.87,1.85,11903,66.18
2467,Consistent Volume Builders,Entertainment,165390,3.0,29.12,4.69,23.1,10.5,2.83,2.13,18084,115.59
21,Subscriber Giants,Gaming,1421524,8.1,35.55,5.73,10.5,16.6,3.69,3.39,181590,1847.02
3972,Emerging Dabblers,Health & Fitness Coaching,1525,0.4,18.55,3.2,0.5,3.0,5.44,1.35,288,1.17
2600,Consistent Volume Builders,Tech Deep-Dive Reviews,84897,2.7,32.33,3.26,21.1,10.7,1.54,2.1,13098,82.33
2225,Consistent Volume Builders,DIY & Craft Tutorials,69178,1.7,34.2,4.78,20.4,11.8,1.86,2.43,4686,34.1
1332,Viral Spike Chasers,Entertainment,244129,2.6,22.25,8.04,8.2,6.5,5.21,2.01,28105,169.81
1303,Viral Spike Chasers,Lifestyle,589395,2.2,24.57,9.94,9.4,6.4,3.51,2.91,98191,856.93
412, High-Retention Niche Specialists ,Health & Fitness Coaching,121710,2.7,54.41,,8.2,21.8,0.66,1.14,17046,58.11
1139,Viral Spike Chasers,game content,88308,3.9,,7.11,9.1,5.6,6.61,1.76,8689,45.97
1985, Consistent Volume Builders ,Gaming,48344,4.4,30.45,3.78,18.0,8.2,2.22,2.86,2543,21.84
3537,Emerging Dabblers,  Travel  ,12000,0.6,11.27,3.25,2.4,12.6,5.03,2.26,543,3.68
1106,Viral Spike Chasers,Education / Test Prep,107054,2.3,25.87,8.92,1.8,6.1,5.53,2.19,12952,85.01
